N,seed_theta,seed_Y,var_name,est,sd,bias,cover
400,19,3,Sigma_6,0.913014961819997,0.23328130872818,-0.0869850381800026,TRUE
400,19,3,Sigma_7,2.87461597915721,0.715137417878808,-2.41538402084278,FALSE
400,19,4,Sigma_1,3.91449751665991,1.0120736676842,-1.37550248334009,TRUE
400,19,4,Sigma_2,0.717890708884517,0.208871475113551,-0.282109291115483,TRUE
400,19,4,Sigma_3,0.861260667969493,0.272042231079842,-0.138739332030507,TRUE
400,19,4,Sigma_4,5.93999846565197,1.30947936530208,0.649998465651976,TRUE
400,19,4,Sigma_5,5.70892310604357,1.38027424715573,0.418923106043573,TRUE
400,19,4,Sigma_6,0.788243387401511,0.200047557885226,-0.211756612598489,TRUE
400,19,4,Sigma_7,3.66715153059147,0.876822144411648,-1.62284846940853,TRUE
400,19,5,Sigma_1,4.15552683245869,1.21592589508786,-1.13447316754131,TRUE
400,19,5,Sigma_2,0.730510220460652,0.232726462515161,-0.269489779539348,TRUE
400,19,5,Sigma_3,0.827017075518762,0.2620487073542,-0.172982924481238,TRUE
400,19,5,Sigma_4,4.856263615839,1.06162849688441,-0.433736384160995,TRUE
400,19,5,Sigma_5,4.25291090498824,1.1522866696073,-1.03708909501176,TRUE
400,19,5,Sigma_6,0.993420094568153,0.260174889679072,-0.00657990543184739,TRUE
400,19,5,Sigma_7,3.22033963813158,0.815593118965042,-2.06966036186842,FALSE
400,20,1,Sigma_1,5.44832769647601,1.46629763198709,0.158327696476013,TRUE
400,20,1,Sigma_2,0.953753286543147,0.287947577687348,-0.0462467134568532,TRUE
400,20,1,Sigma_3,0.712154895645401,0.244845051448114,-0.287845104354599,TRUE
400,20,1,Sigma_4,5.25940181370867,1.03441319302016,-0.0305981862913267,TRUE
400,20,1,Sigma_5,4.25685252471934,0.985272705525921,-1.03314747528066,TRUE
400,20,1,Sigma_6,0.859315948487873,0.205175135863225,-0.140684051512127,TRUE
400,20,1,Sigma_7,2.89360251601285,0.740042796419159,-2.39639748398715,FALSE
400,20,2,Sigma_1,4.67226178009322,1.09931802821042,-0.617738219906781,TRUE
400,20,2,Sigma_2,0.968939171183991,0.325803964943361,-0.0310608288160094,TRUE
400,20,2,Sigma_3,0.527282307269852,0.181263165282785,-0.472717692730148,FALSE
400,20,2,Sigma_4,4.34125747301755,0.899194265522942,-0.948742526982447,TRUE
400,20,2,Sigma_5,4.99373954081092,1.23502382426709,-0.29626045918908,TRUE
400,20,2,Sigma_6,0.86880672501045,0.210627236267851,-0.13119327498955,TRUE
400,20,2,Sigma_7,3.09548736004849,0.811328268317568,-2.19451263995151,FALSE
400,20,3,Sigma_1,5.32278703116447,1.37214510373181,0.0327870311644727,TRUE
400,20,3,Sigma_2,0.978902445095905,0.324433639124439,-0.0210975549040948,TRUE
400,20,3,Sigma_3,0.599076302777459,0.210276981988746,-0.400923697222541,TRUE
400,20,3,Sigma_4,4.00798152541032,0.757529428441526,-1.28201847458968,TRUE
400,20,3,Sigma_5,5.08029218392973,1.20608631868005,-0.209707816070273,TRUE
400,20,3,Sigma_6,0.912512476760047,0.222327637274576,-0.087487523239953,TRUE
400,20,3,Sigma_7,3.34686484123028,0.879601333687316,-1.94313515876972,TRUE
400,20,4,Sigma_1,6.13536109694029,1.56857784037731,0.845361096940295,TRUE
400,20,4,Sigma_2,0.693037828597498,0.213123370831715,-0.306962171402502,TRUE
400,20,4,Sigma_3,0.667658301550327,0.228752149200858,-0.332341698449673,TRUE
400,20,4,Sigma_4,6.13826115829005,1.28293557095032,0.848261158290055,TRUE
400,20,4,Sigma_5,4.8156921656148,1.11473730236803,-0.474307834385195,TRUE
400,20,4,Sigma_6,0.830120971548375,0.202801700262881,-0.169879028451625,TRUE
400,20,4,Sigma_7,3.0974768534394,0.762390003004471,-2.1925231465606,FALSE
400,20,5,Sigma_1,4.82789615689523,1.08985582418771,-0.462103843104769,TRUE
400,20,5,Sigma_2,0.848452114181466,0.266275173253114,-0.151547885818534,TRUE
400,20,5,Sigma_3,0.662875879273232,0.236012770587255,-0.337124120726768,TRUE
400,20,5,Sigma_4,4.43803368726357,0.839685341301911,-0.851966312736434,TRUE
400,20,5,Sigma_5,4.11136187565517,0.999072619556798,-1.17863812434483,TRUE
400,20,5,Sigma_6,0.790189661547119,0.178578354615687,-0.209810338452881,TRUE
400,20,5,Sigma_7,3.09562194521854,0.756799545091289,-2.19437805478146,FALSE
800,1,1,Sigma_1,3.57763580998068,0.762079632342901,-1.71236419001932,FALSE
800,1,1,Sigma_2,0.846695028101082,0.21522117997444,-0.153304971898918,TRUE
800,1,1,Sigma_3,0.90645949568432,0.236281012369117,-0.0935405043156796,TRUE
800,1,1,Sigma_4,3.5626361205588,0.679507474864163,-1.7273638794412,FALSE
800,1,1,Sigma_5,3.26630778394122,0.67188937356332,-2.02369221605878,FALSE
800,1,1,Sigma_6,0.90398638208592,0.16049034412861,-0.0960136179140798,TRUE
800,1,1,Sigma_7,4.11502192193942,0.928594687591686,-1.17497807806058,TRUE
800,1,2,Sigma_1,3.57381419347271,0.723176875957629,-1.71618580652729,FALSE
800,1,2,Sigma_2,0.827581182309362,0.214409959298703,-0.172418817690638,TRUE
800,1,2,Sigma_3,0.756324795690185,0.197107728409509,-0.243675204309815,TRUE
800,1,2,Sigma_4,4.47785059224079,0.793638578461273,-0.812149407759208,TRUE
800,1,2,Sigma_5,3.70383130051561,0.740466361603438,-1.58616869948439,TRUE
800,1,2,Sigma_6,1.09515309571877,0.198231884746717,0.0951530957187696,TRUE
800,1,2,Sigma_7,4.70793960974806,1.06179053252935,-0.582060390251942,TRUE
800,1,3,Sigma_1,4.05912147585936,0.871433667223303,-1.23087852414064,TRUE
800,1,3,Sigma_2,0.958919662205542,0.245588675089621,-0.0410803377944575,TRUE
800,1,3,Sigma_3,0.900188451371145,0.248102590244786,-0.0998115486288551,TRUE
800,1,3,Sigma_4,4.66902560753547,0.92422563945129,-0.620974392464527,TRUE
800,1,3,Sigma_5,3.80135348781228,0.790244469920453,-1.48864651218772,TRUE
800,1,3,Sigma_6,0.99921267192334,0.191602678660619,-0.000787328076660487,TRUE
800,1,3,Sigma_7,4.70627676944725,1.05190680145065,-0.583723230552749,TRUE
800,1,4,Sigma_1,3.70326130679554,0.792351172603268,-1.58673869320446,TRUE
800,1,4,Sigma_2,0.87512340312937,0.227371336292152,-0.12487659687063,TRUE
800,1,4,Sigma_3,0.607762028587333,0.161284567302894,-0.392237971412667,FALSE
800,1,4,Sigma_4,4.38566896916321,0.825723290374935,-0.904331030836789,TRUE
800,1,4,Sigma_5,3.92192697782947,0.87608640437533,-1.36807302217053,TRUE
800,1,4,Sigma_6,1.14187113763373,0.224062233594051,0.141871137633726,TRUE
800,1,4,Sigma_7,4.37810565625168,0.966893990035653,-0.911894343748321,TRUE
800,1,5,Sigma_1,4.10226607550012,0.916282319645448,-1.18773392449988,TRUE
800,1,5,Sigma_2,0.802051521172775,0.208923891970892,-0.197948478827225,TRUE
800,1,5,Sigma_3,0.799353026964601,0.211401033282052,-0.200646973035399,TRUE
800,1,5,Sigma_4,4.44568949461742,0.794697675394909,-0.844310505382579,TRUE
800,1,5,Sigma_5,3.62233113521822,0.747925606216886,-1.66766886478178,TRUE
800,1,5,Sigma_6,0.923395951036585,0.171416078848088,-0.0766040489634147,TRUE
800,1,5,Sigma_7,4.20989581793709,0.91252303110888,-1.08010418206291,TRUE
800,2,1,Sigma_1,4.73022695094752,1.06845646419861,-0.55977304905248,TRUE
800,2,1,Sigma_2,1.53871576017334,0.403591583613081,0.538715760173339,TRUE
800,2,1,Sigma_3,1.28274961177776,0.343069387476847,0.282749611777763,TRUE
800,2,1,Sigma_4,5.90795697836334,1.12417252663653,0.617956978363345,TRUE
800,2,1,Sigma_5,6.67730099906063,1.36775814932031,1.38730099906063,TRUE
800,2,1,Sigma_6,1.05980699759855,0.211728413464765,0.0598069975985485,TRUE
800,2,1,Sigma_7,3.49336451020129,0.806954692617849,-1.79663548979871,TRUE
800,2,2,Sigma_1,4.06773776492644,0.983652221317837,-1.22226223507356,TRUE
800,2,2,Sigma_2,1.73516253085275,0.448539812862532,0.735162530852748,FALSE
800,2,2,Sigma_3,1.12158447190063,0.305929639568571,0.121584471900631,TRUE
800,2,2,Sigma_4,5.58430639135584,1.04881021878073,0.294306391355836,TRUE
800,2,2,Sigma_5,6.01890091940542,1.22570690088109,0.728900919405418,TRUE
800,2,2,Sigma_6,1.11600176642687,0.214190162514499,0.116001766426873,TRUE
800,2,2,Sigma_7,3.13982397908659,0.717322216570045,-2.15017602091341,FALSE
800,2,3,Sigma_1,4.23638015203687,0.929608992174922,-1.05361984796313,TRUE
800,2,3,Sigma_2,1.82938546346073,0.483278572633885,0.829385463460733,FALSE
800,2,3,Sigma_3,1.00734645797576,0.265697632065189,0.00734645797576317,TRUE
800,2,3,Sigma_4,4.81965523265583,0.874518434384251,-0.470344767344171,TRUE
800,2,3,Sigma_5,5.87931570142355,1.18105173478761,0.58931570142355,TRUE
800,2,3,Sigma_6,1.14634843075839,0.220492934225285,0.146348430758393,TRUE
800,2,3,Sigma_7,3.6289483982987,0.833159138316112,-1.6610516017013,TRUE
800,2,4,Sigma_1,4.40116188564477,1.09036477340152,-0.888838114355232,TRUE
800,2,4,Sigma_2,1.63359657363924,0.445116035635529,0.633596573639236,TRUE
800,2,4,Sigma_3,1.13851352696732,0.320716038165353,0.138513526967325,TRUE
800,2,4,Sigma_4,6.50688282446608,1.35525020896282,1.21688282446608,TRUE
800,2,4,Sigma_5,7.3689757944791,1.85793957354428,2.0789757944791,TRUE
800,2,4,Sigma_6,1.40402906423314,0.275172752089736,0.404029064233135,TRUE
800,2,4,Sigma_7,3.83711641311136,1.02059477735764,-1.45288358688864,TRUE
800,2,5,Sigma_1,4.03100374169716,0.946961224027493,-1.25899625830284,TRUE
800,2,5,Sigma_2,1.48631412418986,0.40368188405342,0.486314124189862,TRUE
800,2,5,Sigma_3,1.41045054493654,0.385661260244185,0.410450544936544,TRUE
800,2,5,Sigma_4,6.18273997220853,1.23773542471499,0.89273997220853,TRUE
800,2,5,Sigma_5,6.17366274116705,1.28058670814572,0.883662741167048,TRUE
800,2,5,Sigma_6,1.19115386963583,0.226387012794117,0.191153869635834,TRUE
800,2,5,Sigma_7,2.98882422505255,0.670289338421364,-2.30117577494745,FALSE
800,3,1,Sigma_1,2.9522985711371,0.640546765343516,-2.3377014288629,FALSE
800,3,1,Sigma_2,0.900132422850493,0.251761581682365,-0.0998675771495073,TRUE
800,3,1,Sigma_3,0.909362324647821,0.247119715934063,-0.0906376753521795,TRUE
800,3,1,Sigma_4,3.45497362555499,0.610307953339228,-1.83502637444501,FALSE
800,3,1,Sigma_5,3.98334888336918,0.835428127298735,-1.30665111663081,TRUE
800,3,1,Sigma_6,0.881970546368834,0.170334532203887,-0.118029453631166,TRUE
800,3,1,Sigma_7,3.52068562343187,0.782297865283918,-1.76931437656813,FALSE
800,3,2,Sigma_1,3.28516220632038,0.794569640120969,-2.00483779367962,FALSE
800,3,2,Sigma_2,0.820046305636834,0.234029340525086,-0.179953694363166,TRUE
800,3,2,Sigma_3,0.762778972939995,0.203625924378501,-0.237221027060005,TRUE
800,3,2,Sigma_4,3.75968642762439,0.768484105407923,-1.53031357237561,TRUE
800,3,2,Sigma_5,3.76673534557978,0.824987531266709,-1.52326465442022,TRUE
800,3,2,Sigma_6,0.853334443384483,0.186006853434958,-0.146665556615517,TRUE
800,3,2,Sigma_7,4.12899340861083,1.01639815623535,-1.16100659138917,TRUE
800,3,3,Sigma_1,4.00062035252471,0.881644262677664,-1.28937964747529,TRUE
800,3,3,Sigma_2,0.820918094193475,0.242523038382027,-0.179081905806525,TRUE
800,3,3,Sigma_3,0.77937904051593,0.206877617715668,-0.22062095948407,TRUE
800,3,3,Sigma_4,4.29771230369179,0.845043021931155,-0.99228769630821,TRUE
800,3,3,Sigma_5,4.65565007387951,1.00257874263629,-0.634349926120492,TRUE
800,3,3,Sigma_6,0.925370639655095,0.194625160142143,-0.0746293603449054,TRUE
800,3,3,Sigma_7,4.32531890883446,1.04587643096193,-0.964681091165542,TRUE
800,3,4,Sigma_1,3.03860953827477,0.657605292504397,-2.25139046172523,FALSE
800,3,4,Sigma_2,0.898773611846786,0.246510234761669,-0.101226388153214,TRUE
800,3,4,Sigma_3,0.715044866002211,0.190307346750974,-0.284955133997789,TRUE
800,3,4,Sigma_4,3.15617714752131,0.560292792952585,-2.13382285247869,FALSE
800,3,4,Sigma_5,3.32930438379729,0.646606893190683,-1.96069561620271,FALSE
800,3,4,Sigma_6,0.616809097933713,0.120903220248553,-0.383190902066287,FALSE
800,3,4,Sigma_7,3.39847437250983,0.7548553163633,-1.89152562749017,FALSE
800,3,5,Sigma_1,3.11151649785612,0.651587135748798,-2.17848350214388,FALSE
800,3,5,Sigma_2,0.73131040982214,0.202368323202196,-0.26868959017786,TRUE
800,3,5,Sigma_3,0.731857680725846,0.203552832761216,-0.268142319274154,TRUE
800,3,5,Sigma_4,3.53996602091015,0.611974718176304,-1.75003397908984,FALSE
800,3,5,Sigma_5,3.49463530476143,0.709133183828861,-1.79536469523857,FALSE
800,3,5,Sigma_6,0.939970663533837,0.184448447146699,-0.060029336466163,TRUE
800,3,5,Sigma_7,3.20651623617346,0.718554120666684,-2.08348376382654,FALSE
800,4,1,Sigma_1,2.71443236837215,0.562596752619467,-2.57556763162785,FALSE
800,4,1,Sigma_2,0.425108010281982,0.12170849303057,-0.574891989718018,FALSE
800,4,1,Sigma_3,0.778174410988317,0.220476680568568,-0.221825589011683,TRUE
800,4,1,Sigma_4,3.31512186572063,0.656027293586694,-1.97487813427937,FALSE
800,4,1,Sigma_5,4.3250179502053,0.939595187646662,-0.964982049794698,TRUE
800,4,1,Sigma_6,1.19440829891306,0.243501882319322,0.194408298913058,TRUE
800,4,1,Sigma_7,2.21642449175977,0.550388851649682,-3.07357550824023,FALSE
800,4,2,Sigma_1,2.79240555829729,0.584083980575891,-2.4975944417027,FALSE
800,4,2,Sigma_2,0.797788404596719,0.227097942841488,-0.202211595403281,TRUE
800,4,2,Sigma_3,0.934946159828649,0.280631677694735,-0.0650538401713507,TRUE
800,4,2,Sigma_4,3.81878200076111,0.693687164492451,-1.47121799923889,TRUE
800,4,2,Sigma_5,4.0826984052511,0.840792515499599,-1.2073015947489,TRUE
800,4,2,Sigma_6,0.950149663304872,0.1906349560917,-0.0498503366951278,TRUE
800,4,2,Sigma_7,2.67084136577175,0.606447285024837,-2.61915863422825,FALSE
800,4,3,Sigma_1,2.87136676518072,0.607863234514047,-2.41863323481928,FALSE
800,4,3,Sigma_2,0.735313447349593,0.213451553858459,-0.264686552650407,TRUE
800,4,3,Sigma_3,0.904411559800127,0.247962863845657,-0.0955884401998726,TRUE
800,4,3,Sigma_4,3.56358842783553,0.714651163051481,-1.72641157216447,FALSE
800,4,3,Sigma_5,3.98514252980927,0.853808091284993,-1.30485747019073,TRUE
800,4,3,Sigma_6,0.871285071277319,0.176910613305554,-0.128714928722681,TRUE
800,4,3,Sigma_7,2.51383214858574,0.645504857854466,-2.77616785141426,FALSE
800,4,4,Sigma_1,2.38731120302457,0.502685874829066,-2.90268879697543,FALSE
800,4,4,Sigma_2,0.668337429495008,0.197571033295404,-0.331662570504992,TRUE
800,4,4,Sigma_3,0.827665548982923,0.232473503950985,-0.172334451017077,TRUE
800,4,4,Sigma_4,3.68656172379765,0.768724760867806,-1.60343827620235,TRUE
800,4,4,Sigma_5,4.86310074015493,1.16373194614777,-0.42689925984507,TRUE
800,4,4,Sigma_6,0.868233429705392,0.170776110867255,-0.131766570294608,TRUE
800,4,4,Sigma_7,2.75731132317604,0.709344165813887,-2.53268867682396,FALSE
800,4,5,Sigma_1,3.62490229147713,0.792625366493395,-1.66509770852287,TRUE
800,4,5,Sigma_2,0.647586225998092,0.184036169491146,-0.352413774001908,TRUE
800,4,5,Sigma_3,0.787118933486158,0.215151355975726,-0.212881066513842,TRUE
800,4,5,Sigma_4,3.72711145463132,0.684112832342614,-1.56288854536868,FALSE
800,4,5,Sigma_5,4.38496245525511,0.966690169586424,-0.905037544744886,TRUE
800,4,5,Sigma_6,1.00920748806276,0.19849829064927,0.00920748806275595,TRUE
800,4,5,Sigma_7,2.08637369397586,0.494951699091503,-3.20362630602414,FALSE
800,5,1,Sigma_1,4.18463201634958,0.904624519075034,-1.10536798365042,TRUE
800,5,1,Sigma_2,0.718855694026871,0.199333937196978,-0.281144305973129,TRUE
800,5,1,Sigma_3,0.796747702469522,0.223044945290242,-0.203252297530478,TRUE
800,5,1,Sigma_4,5.31046040551224,0.973632192871302,0.0204604055122397,TRUE
800,5,1,Sigma_5,4.83942788049894,1.05561161936545,-0.450572119501055,TRUE
800,5,1,Sigma_6,0.984135418780931,0.20082016611743,-0.0158645812190693,TRUE
800,5,1,Sigma_7,4.81697285714222,1.10053927564509,-0.473027142857781,TRUE
800,5,2,Sigma_1,4.18673089684713,0.950411981567921,-1.10326910315287,TRUE
800,5,2,Sigma_2,0.73657650763905,0.19833448292168,-0.26342349236095,TRUE
800,5,2,Sigma_3,0.737037337003982,0.204735526594705,-0.262962662996018,TRUE
800,5,2,Sigma_4,5.52813897932228,1.06674872407466,0.238138979322276,TRUE
800,5,2,Sigma_5,4.37891127785709,0.950234659483507,-0.911088722142908,TRUE
800,5,2,Sigma_6,0.88787501858191,0.186800016319265,-0.11212498141809,TRUE
800,5,2,Sigma_7,4.39487057843258,0.962337940777945,-0.895129421567423,TRUE
800,5,3,Sigma_1,4.06761196858597,0.864943840004682,-1.22238803141403,TRUE
800,5,3,Sigma_2,0.776868750154491,0.206286749387195,-0.223131249845509,TRUE
800,5,3,Sigma_3,0.653729480633936,0.178008755207227,-0.346270519366064,TRUE
800,5,3,Sigma_4,5.89898353926506,1.22486600949245,0.60898353926506,TRUE
800,5,3,Sigma_5,4.56570068923346,0.950874350834641,-0.724299310766541,TRUE
800,5,3,Sigma_6,0.902442215123297,0.177916200509984,-0.0975577848767032,TRUE
800,5,3,Sigma_7,4.70983678543601,1.0519926626999,-0.580163214563986,TRUE
800,5,4,Sigma_1,3.98653477843752,0.8965744620871,-1.30346522156248,TRUE
800,5,4,Sigma_2,0.747035418574207,0.208349435625991,-0.252964581425793,TRUE
800,5,4,Sigma_3,0.856234654602793,0.255202966998389,-0.143765345397207,TRUE
800,5,4,Sigma_4,5.59312004992535,1.01976134710558,0.303120049925352,TRUE
800,5,4,Sigma_5,4.65105438293119,0.975358571522169,-0.638945617068805,TRUE
800,5,4,Sigma_6,0.91050550812573,0.189870024500753,-0.0894944918742705,TRUE
800,5,4,Sigma_7,4.94537321294962,1.1442663293302,-0.344626787050379,TRUE
800,5,5,Sigma_1,4.03723392097915,0.898883097492359,-1.25276607902085,TRUE
800,5,5,Sigma_2,0.70742013755154,0.189155156775339,-0.29257986244846,TRUE
800,5,5,Sigma_3,0.709183960486399,0.201547876504115,-0.290816039513601,TRUE
800,5,5,Sigma_4,5.3600661634879,1.00727809403279,0.070066163487903,TRUE
800,5,5,Sigma_5,4.22533083498439,0.869722990953592,-1.06466916501561,TRUE
800,5,5,Sigma_6,0.971666299046339,0.201424730492352,-0.0283337009536611,TRUE
800,5,5,Sigma_7,4.43942293761108,1.00440027879378,-0.850577062388918,TRUE
800,6,1,Sigma_1,4.59877787879222,1.06093105413646,-0.691222121207776,TRUE
800,6,1,Sigma_2,1.07341534727281,0.289321663964616,0.0734153472728079,TRUE
800,6,1,Sigma_3,1.4904057868849,0.413098139898279,0.4904057868849,TRUE
800,6,1,Sigma_4,5.14240014779068,1.00958766657124,-0.147599852209324,TRUE
800,6,1,Sigma_5,4.48955403871682,1.01334783666086,-0.80044596128318,TRUE
800,6,1,Sigma_6,0.704775437740679,0.1373181802213,-0.295224562259321,TRUE
800,6,1,Sigma_7,3.18856944958283,0.714186325893265,-2.10143055041717,FALSE
800,6,2,Sigma_1,4.64786943055229,0.972514749505555,-0.642130569447708,TRUE
800,6,2,Sigma_2,1.00131943213333,0.258652275906279,0.00131943213333297,TRUE
800,6,2,Sigma_3,1.59124262511247,0.418269798575105,0.591242625112472,TRUE
800,6,2,Sigma_4,4.94436913980434,0.897719212710237,-0.345630860195659,TRUE
800,6,2,Sigma_5,3.94475566565201,0.760926659573403,-1.34524433434799,TRUE
800,6,2,Sigma_6,0.70416272553149,0.13029317352976,-0.29583727446851,FALSE
800,6,2,Sigma_7,3.06915988599742,0.695735122788269,-2.22084011400258,FALSE
800,6,3,Sigma_1,4.84992373051597,1.12418234455505,-0.440076269484031,TRUE
800,6,3,Sigma_2,0.912854136958619,0.246375202745231,-0.0871458630413815,TRUE
800,6,3,Sigma_3,1.62899234284056,0.43258610190457,0.628992342840559,TRUE
800,6,3,Sigma_4,5.25793372390856,1.05397511778203,-0.0320662760914425,TRUE
800,6,3,Sigma_5,4.4357324415565,1.03840658673201,-0.854267558443496,TRUE
800,6,3,Sigma_6,0.697604883841062,0.136894381405917,-0.302395116158938,TRUE
800,6,3,Sigma_7,3.31837368617698,0.787646903840183,-1.97162631382302,FALSE
800,6,4,Sigma_1,4.79348479655722,1.15763316349345,-0.496515203442775,TRUE
800,6,4,Sigma_2,0.865925908635985,0.234471107025592,-0.134074091364015,TRUE
800,6,4,Sigma_3,1.38670202930279,0.395074895924018,0.386702029302795,TRUE
800,6,4,Sigma_4,6.44385687566254,1.37118633623226,1.15385687566254,TRUE
800,6,4,Sigma_5,4.12540390454483,1.01625785197217,-1.16459609545517,TRUE
800,6,4,Sigma_6,0.932451677718705,0.203398405702599,-0.0675483222812948,TRUE
800,6,4,Sigma_7,3.44717692154745,0.894972496548948,-1.84282307845255,TRUE
800,6,5,Sigma_1,4.97494359754811,1.13607031959997,-0.315056402451893,TRUE
800,6,5,Sigma_2,1.07456394862031,0.294330200953929,0.0745639486203113,TRUE
800,6,5,Sigma_3,1.59027559440671,0.420872623284754,0.590275594406706,TRUE
800,6,5,Sigma_4,5.06494125507198,0.975924737045637,-0.225058744928017,TRUE
800,6,5,Sigma_5,4.23619621519873,0.922703248379203,-1.05380378480127,TRUE
800,6,5,Sigma_6,0.749260020790875,0.149172675057174,-0.250739979209125,TRUE
800,6,5,Sigma_7,3.46698324664712,0.780705291583952,-1.82301675335288,TRUE
800,7,1,Sigma_1,3.4134271085222,0.751969816238916,-1.8765728914778,FALSE
800,7,1,Sigma_2,1.41954082785707,0.36854310814704,0.419540827857069,TRUE
800,7,1,Sigma_3,0.520400761445437,0.146744832258815,-0.479599238554563,FALSE
800,7,1,Sigma_4,2.80779547436115,0.585834916520529,-2.48220452563885,FALSE
800,7,1,Sigma_5,5.00549066873269,1.18277742330721,-0.284509331267309,TRUE
800,7,1,Sigma_6,0.726465385219087,0.157740192102843,-0.273534614780913,TRUE
800,7,1,Sigma_7,3.54777285387482,0.891944361803123,-1.74222714612518,TRUE
800,7,2,Sigma_1,3.72595057619975,0.918121156440005,-1.56404942380025,TRUE
800,7,2,Sigma_2,1.51464446866588,0.390501211541087,0.514644468665879,TRUE
800,7,2,Sigma_3,0.608566659125055,0.17660154323334,-0.391433340874945,TRUE
800,7,2,Sigma_4,3.26110743455894,0.727881431846291,-2.02889256544105,FALSE
800,7,2,Sigma_5,5.04271818015749,1.17736970553138,-0.247281819842505,TRUE
800,7,2,Sigma_6,0.586215099776522,0.128248411439926,-0.413784900223478,FALSE
800,7,2,Sigma_7,4.82853190342906,1.26792013237223,-0.461468096570943,TRUE
800,7,3,Sigma_1,3.28350280567712,0.698371453849543,-2.00649719432288,FALSE
800,7,3,Sigma_2,1.66131218829775,0.441889392676003,0.661312188297754,TRUE
800,7,3,Sigma_3,0.791526618663128,0.227737315981323,-0.208473381336872,TRUE
800,7,3,Sigma_4,2.77329793852648,0.561447567254242,-2.51670206147352,FALSE
800,7,3,Sigma_5,4.28642657199669,0.960003098079883,-1.00357342800331,TRUE
800,7,3,Sigma_6,0.680424201621418,0.145345431670498,-0.319575798378582,TRUE
800,7,3,Sigma_7,3.88152311703322,0.89286548277711,-1.40847688296678,TRUE
800,7,4,Sigma_1,3.46160488383207,0.767017433162301,-1.82839511616793,FALSE
800,7,4,Sigma_2,1.24827654512199,0.330860262526455,0.248276545121985,TRUE
800,7,4,Sigma_3,0.61622907409686,0.177831048032662,-0.38377092590314,TRUE
800,7,4,Sigma_4,3.53101787824778,0.710929841463527,-1.75898212175222,FALSE
800,7,4,Sigma_5,5.16888401790442,1.15769257510073,-0.121115982095577,TRUE
800,7,4,Sigma_6,0.759587860604463,0.158220745237102,-0.240412139395537,TRUE
800,7,4,Sigma_7,4.3738798686725,1.02767614425352,-0.916120131327498,TRUE
800,7,5,Sigma_1,3.56910629296943,0.776394122838767,-1.72089370703057,FALSE
800,7,5,Sigma_2,1.6217329802476,0.428407053215594,0.621732980247596,TRUE
800,7,5,Sigma_3,0.693797142259148,0.191300380076267,-0.306202857740852,TRUE
800,7,5,Sigma_4,2.94240630352117,0.553450679208679,-2.34759369647883,FALSE
800,7,5,Sigma_5,4.92112360223207,1.04753559863609,-0.368876397767925,TRUE
800,7,5,Sigma_6,0.644213141847765,0.132922172880615,-0.355786858152235,FALSE
800,7,5,Sigma_7,3.85003089005722,0.914226127706805,-1.43996910994278,TRUE
800,8,1,Sigma_1,4.90272423006238,1.12221411572477,-0.387275769937622,TRUE
800,8,1,Sigma_2,0.761698933059597,0.223984416086376,-0.238301066940403,TRUE
800,8,1,Sigma_3,1.10408197520549,0.323649370756385,0.104081975205489,TRUE
800,8,1,Sigma_4,5.14553269729373,1.05430119889078,-0.144467302706271,TRUE
800,8,1,Sigma_5,4.6213676880702,1.05125643549299,-0.668632311929795,TRUE
800,8,1,Sigma_6,0.925538613078883,0.199384893155825,-0.0744613869211169,TRUE
800,8,1,Sigma_7,5.37762316782678,1.38879091271471,0.0876231678267763,TRUE
800,8,2,Sigma_1,5.01992740596011,1.14538028488274,-0.270072594039892,TRUE
800,8,2,Sigma_2,1.02999915723611,0.304509995237681,0.0299991572361058,TRUE
800,8,2,Sigma_3,1.02391167218874,0.307660529368857,0.0239116721887365,TRUE
800,8,2,Sigma_4,5.41961624179095,1.00503199672146,0.129616241790951,TRUE
800,8,2,Sigma_5,4.23777967081556,0.940071947945579,-1.05222032918444,TRUE
800,8,2,Sigma_6,0.929164833391685,0.189142321746393,-0.070835166608315,TRUE
800,8,2,Sigma_7,6.25375082696757,1.42935346811826,0.963750826967567,TRUE
800,8,3,Sigma_1,4.58382459021917,0.937195586848396,-0.706175409780829,TRUE
800,8,3,Sigma_2,1.00037023634795,0.273965513652176,0.000370236347954966,TRUE
800,8,3,Sigma_3,0.974688019809781,0.269616447257062,-0.025311980190219,TRUE
800,8,3,Sigma_4,5.4170417969664,1.05410892643941,0.127041796966398,TRUE
800,8,3,Sigma_5,3.85256194449296,0.802463003103797,-1.43743805550704,TRUE
800,8,3,Sigma_6,0.796179870928947,0.166604973311098,-0.203820129071053,TRUE
800,8,3,Sigma_7,5.79200288643495,1.26697244011957,0.502002886434952,TRUE
800,8,4,Sigma_1,4.40774354428442,0.940581435168416,-0.882256455715583,TRUE
800,8,4,Sigma_2,0.687638578981088,0.192624488358342,-0.312361421018912,TRUE
800,8,4,Sigma_3,0.966696692098788,0.278914323694192,-0.0333033079012117,TRUE
800,8,4,Sigma_4,5.40042477029949,1.10152134854613,0.110424770299488,TRUE
800,8,4,Sigma_5,3.90140379152849,0.804918720644099,-1.38859620847151,TRUE
800,8,4,Sigma_6,0.876971247124615,0.168955817238722,-0.123028752875385,TRUE
800,8,4,Sigma_7,4.61684499289677,0.996344107099113,-0.67315500710323,TRUE
800,8,5,Sigma_1,5.00730003842632,1.07542531200392,-0.282699961573678,TRUE
