seed_theta,seed_Y,fixtree,method_hclust,rmse,tree_frobenius,ari,label,N
15,5,FALSE,average,0.156346171403085,2.67049669201828,0.479716161744145,BayesLCM (homogeneous var) + HC,400
15,5,FALSE,complete,0.156346171403085,2.63409068381416,0.479716161744145,BayesLCM (homogeneous var) + HC,400
15,5,FALSE,mcquitty,0.156346171403085,2.66656420664028,0.479716161744145,BayesLCM (homogeneous var) + HC,400
16,1,FALSE,ward.D,0.183454270734631,2.42843982255983,0.422072083828083,BayesLCM (homogeneous var) + HC,400
16,1,FALSE,ward.D2,0.183454270734631,2.57871535036471,0.422072083828083,BayesLCM (homogeneous var) + HC,400
16,1,FALSE,single,0.183454270734631,2.88474496595965,0.422072083828083,BayesLCM (homogeneous var) + HC,400
16,1,FALSE,average,0.183454270734631,2.72070729949851,0.422072083828083,BayesLCM (homogeneous var) + HC,400
16,1,FALSE,complete,0.183454270734631,2.65676924563879,0.422072083828083,BayesLCM (homogeneous var) + HC,400
16,1,FALSE,mcquitty,0.183454270734631,2.73832120966637,0.422072083828083,BayesLCM (homogeneous var) + HC,400
16,2,FALSE,ward.D,0.139228182900278,2.35987652385206,0.4463896280225,BayesLCM (homogeneous var) + HC,400
16,2,FALSE,ward.D2,0.139228182900278,2.39885350717453,0.4463896280225,BayesLCM (homogeneous var) + HC,400
16,2,FALSE,single,0.139228182900278,2.48345206918149,0.4463896280225,BayesLCM (homogeneous var) + HC,400
16,2,FALSE,average,0.139228182900278,2.52038946523044,0.4463896280225,BayesLCM (homogeneous var) + HC,400
16,2,FALSE,complete,0.139228182900278,2.55802976049591,0.4463896280225,BayesLCM (homogeneous var) + HC,400
16,2,FALSE,mcquitty,0.139228182900278,2.59107381281942,0.4463896280225,BayesLCM (homogeneous var) + HC,400
16,3,FALSE,ward.D,0.169956339447804,2.32992789438354,0.408102680060556,BayesLCM (homogeneous var) + HC,400
16,3,FALSE,ward.D2,0.169956339447804,2.38855261853403,0.408102680060556,BayesLCM (homogeneous var) + HC,400
16,3,FALSE,single,0.169956339447804,2.59458285599317,0.408102680060556,BayesLCM (homogeneous var) + HC,400
16,3,FALSE,average,0.169956339447804,2.55831483093655,0.408102680060556,BayesLCM (homogeneous var) + HC,400
16,3,FALSE,complete,0.169956339447804,2.5443986797301,0.408102680060556,BayesLCM (homogeneous var) + HC,400
16,3,FALSE,mcquitty,0.169956339447804,2.55810091450167,0.408102680060556,BayesLCM (homogeneous var) + HC,400
16,4,FALSE,ward.D,0.133529603261324,2.24021050816677,0.466874667818992,BayesLCM (homogeneous var) + HC,400
16,4,FALSE,ward.D2,0.133529603261324,2.28432374917615,0.466874667818992,BayesLCM (homogeneous var) + HC,400
16,4,FALSE,single,0.133529603261324,2.37210463268317,0.466874667818992,BayesLCM (homogeneous var) + HC,400
16,4,FALSE,average,0.133529603261324,2.42631514593555,0.466874667818992,BayesLCM (homogeneous var) + HC,400
16,4,FALSE,complete,0.133529603261324,2.46513893285348,0.466874667818992,BayesLCM (homogeneous var) + HC,400
16,4,FALSE,mcquitty,0.133529603261324,2.44109399041257,0.466874667818992,BayesLCM (homogeneous var) + HC,400
16,5,FALSE,ward.D,0.136517826758161,2.24953767807176,0.554410317370062,BayesLCM (homogeneous var) + HC,400
16,5,FALSE,ward.D2,0.136517826758161,2.29079179424759,0.554410317370062,BayesLCM (homogeneous var) + HC,400
16,5,FALSE,single,0.136517826758161,2.50644041031995,0.554410317370062,BayesLCM (homogeneous var) + HC,400
16,5,FALSE,average,0.136517826758161,2.43093752507634,0.554410317370062,BayesLCM (homogeneous var) + HC,400
16,5,FALSE,complete,0.136517826758161,2.44833939159229,0.554410317370062,BayesLCM (homogeneous var) + HC,400
16,5,FALSE,mcquitty,0.136517826758161,2.50031369595309,0.554410317370062,BayesLCM (homogeneous var) + HC,400
17,1,FALSE,ward.D,0.172519621287884,2.3620079263453,0.433422187364881,BayesLCM (homogeneous var) + HC,400
17,1,FALSE,ward.D2,0.172519621287884,2.4169210836324,0.433422187364881,BayesLCM (homogeneous var) + HC,400
17,1,FALSE,single,0.172519621287884,2.64733641170046,0.433422187364881,BayesLCM (homogeneous var) + HC,400
17,1,FALSE,average,0.172519621287884,2.5845037395696,0.433422187364881,BayesLCM (homogeneous var) + HC,400
17,1,FALSE,complete,0.172519621287884,2.54403248089566,0.433422187364881,BayesLCM (homogeneous var) + HC,400
17,1,FALSE,mcquitty,0.172519621287884,2.5700607141382,0.433422187364881,BayesLCM (homogeneous var) + HC,400
17,2,FALSE,ward.D,0.16892284833305,2.44484311445883,0.331249543644441,BayesLCM (homogeneous var) + HC,400
17,2,FALSE,ward.D2,0.16892284833305,2.4872283577138,0.331249543644441,BayesLCM (homogeneous var) + HC,400
17,2,FALSE,single,0.16892284833305,2.72662748208793,0.331249543644441,BayesLCM (homogeneous var) + HC,400
17,2,FALSE,average,0.16892284833305,2.6709363503017,0.331249543644441,BayesLCM (homogeneous var) + HC,400
17,2,FALSE,complete,0.16892284833305,2.61843694187816,0.331249543644441,BayesLCM (homogeneous var) + HC,400
17,2,FALSE,mcquitty,0.16892284833305,2.65928891447623,0.331249543644441,BayesLCM (homogeneous var) + HC,400
17,3,FALSE,ward.D,0.166792260424816,2.47416697297167,0.373836297259513,BayesLCM (homogeneous var) + HC,400
17,3,FALSE,ward.D2,0.166792260424816,2.51462239546595,0.373836297259513,BayesLCM (homogeneous var) + HC,400
17,3,FALSE,single,0.166792260424816,2.71018128125015,0.373836297259513,BayesLCM (homogeneous var) + HC,400
17,3,FALSE,average,0.166792260424816,2.66962699672816,0.373836297259513,BayesLCM (homogeneous var) + HC,400
17,3,FALSE,complete,0.166792260424816,2.60866470525225,0.373836297259513,BayesLCM (homogeneous var) + HC,400
17,3,FALSE,mcquitty,0.166792260424816,2.65167028947294,0.373836297259513,BayesLCM (homogeneous var) + HC,400
17,4,FALSE,ward.D,0.150392370112174,2.40905819456042,0.380247681789129,BayesLCM (homogeneous var) + HC,400
17,4,FALSE,ward.D2,0.150392370112174,2.47484622567716,0.380247681789129,BayesLCM (homogeneous var) + HC,400
17,4,FALSE,single,0.150392370112174,2.70919535275357,0.380247681789129,BayesLCM (homogeneous var) + HC,400
17,4,FALSE,average,0.150392370112174,2.66809845866778,0.380247681789129,BayesLCM (homogeneous var) + HC,400
17,4,FALSE,complete,0.150392370112174,2.59742333672734,0.380247681789129,BayesLCM (homogeneous var) + HC,400
17,4,FALSE,mcquitty,0.150392370112174,2.64353338400463,0.380247681789129,BayesLCM (homogeneous var) + HC,400
17,5,FALSE,ward.D,0.192147845283606,2.63075010091105,0.369480128781625,BayesLCM (homogeneous var) + HC,400
17,5,FALSE,ward.D2,0.192147845283606,2.67875470504508,0.369480128781625,BayesLCM (homogeneous var) + HC,400
17,5,FALSE,single,0.192147845283606,2.87574456439556,0.369480128781625,BayesLCM (homogeneous var) + HC,400
17,5,FALSE,average,0.192147845283606,2.79116691857496,0.369480128781625,BayesLCM (homogeneous var) + HC,400
17,5,FALSE,complete,0.192147845283606,2.72516468050554,0.369480128781625,BayesLCM (homogeneous var) + HC,400
17,5,FALSE,mcquitty,0.192147845283606,2.81578097882005,0.369480128781625,BayesLCM (homogeneous var) + HC,400
18,1,FALSE,ward.D,0.117902082565129,2.40531870404456,0.639214693935898,BayesLCM (homogeneous var) + HC,400
18,1,FALSE,ward.D2,0.117902082565129,2.43773070547709,0.639214693935898,BayesLCM (homogeneous var) + HC,400
18,1,FALSE,single,0.117902082565129,2.56293595072307,0.639214693935898,BayesLCM (homogeneous var) + HC,400
18,1,FALSE,average,0.117902082565129,2.53074665883909,0.639214693935898,BayesLCM (homogeneous var) + HC,400
18,1,FALSE,complete,0.117902082565129,2.51393718059669,0.639214693935898,BayesLCM (homogeneous var) + HC,400
18,1,FALSE,mcquitty,0.117902082565129,2.5138400984251,0.639214693935898,BayesLCM (homogeneous var) + HC,400
18,2,FALSE,ward.D,0.13546833257018,2.25328796519012,0.562734666687624,BayesLCM (homogeneous var) + HC,400
18,2,FALSE,ward.D2,0.13546833257018,2.2985196889385,0.562734666687624,BayesLCM (homogeneous var) + HC,400
18,2,FALSE,single,0.13546833257018,2.42305249466557,0.562734666687624,BayesLCM (homogeneous var) + HC,400
18,2,FALSE,average,0.13546833257018,2.38404022099972,0.562734666687624,BayesLCM (homogeneous var) + HC,400
18,2,FALSE,complete,0.13546833257018,2.45179397890336,0.562734666687624,BayesLCM (homogeneous var) + HC,400
18,2,FALSE,mcquitty,0.13546833257018,2.37080612321257,0.562734666687624,BayesLCM (homogeneous var) + HC,400
18,3,FALSE,ward.D,0.14939120275752,2.46453965671987,0.385791618190914,BayesLCM (homogeneous var) + HC,400
18,3,FALSE,ward.D2,0.14939120275752,2.54805304367341,0.385791618190914,BayesLCM (homogeneous var) + HC,400
18,3,FALSE,single,0.14939120275752,2.78043319650031,0.385791618190914,BayesLCM (homogeneous var) + HC,400
18,3,FALSE,average,0.14939120275752,2.77867930037212,0.385791618190914,BayesLCM (homogeneous var) + HC,400
18,3,FALSE,complete,0.14939120275752,2.71937561399533,0.385791618190914,BayesLCM (homogeneous var) + HC,400
18,3,FALSE,mcquitty,0.14939120275752,2.82420070827406,0.385791618190914,BayesLCM (homogeneous var) + HC,400
18,4,FALSE,ward.D,0.145995977819797,2.5788629377983,0.47307663329253,BayesLCM (homogeneous var) + HC,400
18,4,FALSE,ward.D2,0.145995977819797,2.61836210067788,0.47307663329253,BayesLCM (homogeneous var) + HC,400
18,4,FALSE,single,0.145995977819797,2.77609874492022,0.47307663329253,BayesLCM (homogeneous var) + HC,400
18,4,FALSE,average,0.145995977819797,2.79245479411129,0.47307663329253,BayesLCM (homogeneous var) + HC,400
18,4,FALSE,complete,0.145995977819797,2.8269030520133,0.47307663329253,BayesLCM (homogeneous var) + HC,400
18,4,FALSE,mcquitty,0.145995977819797,2.76726262284304,0.47307663329253,BayesLCM (homogeneous var) + HC,400
18,5,FALSE,ward.D,0.122963146516633,2.40871793159585,0.519294611250264,BayesLCM (homogeneous var) + HC,400
18,5,FALSE,ward.D2,0.122963146516633,2.44227522009912,0.519294611250264,BayesLCM (homogeneous var) + HC,400
18,5,FALSE,single,0.122963146516633,2.66306801640865,0.519294611250264,BayesLCM (homogeneous var) + HC,400
18,5,FALSE,average,0.122963146516633,2.50837457573218,0.519294611250264,BayesLCM (homogeneous var) + HC,400
18,5,FALSE,complete,0.122963146516633,2.50044935027369,0.519294611250264,BayesLCM (homogeneous var) + HC,400
18,5,FALSE,mcquitty,0.122963146516633,2.53411157874128,0.519294611250264,BayesLCM (homogeneous var) + HC,400
19,1,FALSE,ward.D,0.155533579938008,2.51293341390023,0.377832649001615,BayesLCM (homogeneous var) + HC,400
19,1,FALSE,ward.D2,0.155533579938008,2.55114420582896,0.377832649001615,BayesLCM (homogeneous var) + HC,400
19,1,FALSE,single,0.155533579938008,2.76144797181463,0.377832649001615,BayesLCM (homogeneous var) + HC,400
19,1,FALSE,average,0.155533579938008,2.72978574154024,0.377832649001615,BayesLCM (homogeneous var) + HC,400
19,1,FALSE,complete,0.155533579938008,2.65939603870243,0.377832649001615,BayesLCM (homogeneous var) + HC,400
19,1,FALSE,mcquitty,0.155533579938008,2.71273845073594,0.377832649001615,BayesLCM (homogeneous var) + HC,400
19,2,FALSE,ward.D,0.176955732157913,2.35965074818811,0.263666983722305,BayesLCM (homogeneous var) + HC,400
19,2,FALSE,ward.D2,0.176955732157913,2.40133787493164,0.263666983722305,BayesLCM (homogeneous var) + HC,400
19,2,FALSE,single,0.176955732157913,2.51615153072506,0.263666983722305,BayesLCM (homogeneous var) + HC,400
19,2,FALSE,average,0.176955732157913,2.52517301844069,0.263666983722305,BayesLCM (homogeneous var) + HC,400
19,2,FALSE,complete,0.176955732157913,2.53107224150592,0.263666983722305,BayesLCM (homogeneous var) + HC,400
19,2,FALSE,mcquitty,0.176955732157913,2.52589528545722,0.263666983722305,BayesLCM (homogeneous var) + HC,400
19,3,FALSE,ward.D,0.0708744030711383,2.53308246225027,0.52854064261503,BayesLCM (homogeneous var) + HC,400
19,3,FALSE,ward.D2,0.0708744030711383,2.55165979046228,0.52854064261503,BayesLCM (homogeneous var) + HC,400
19,3,FALSE,single,0.0708744030711383,2.82066065065303,0.52854064261503,BayesLCM (homogeneous var) + HC,400
19,3,FALSE,average,0.0708744030711383,2.6221048113504,0.52854064261503,BayesLCM (homogeneous var) + HC,400
19,3,FALSE,complete,0.0708744030711383,2.6472124583503,0.52854064261503,BayesLCM (homogeneous var) + HC,400
19,3,FALSE,mcquitty,0.0708744030711383,2.61548342031323,0.52854064261503,BayesLCM (homogeneous var) + HC,400
19,4,FALSE,ward.D,0.160298556717792,2.38489014538399,0.352564609121649,BayesLCM (homogeneous var) + HC,400
19,4,FALSE,ward.D2,0.160298556717792,2.44177199476208,0.352564609121649,BayesLCM (homogeneous var) + HC,400
19,4,FALSE,single,0.160298556717792,2.74443834296283,0.352564609121649,BayesLCM (homogeneous var) + HC,400
19,4,FALSE,average,0.160298556717792,2.62413026558398,0.352564609121649,BayesLCM (homogeneous var) + HC,400
19,4,FALSE,complete,0.160298556717792,2.55506384408734,0.352564609121649,BayesLCM (homogeneous var) + HC,400
19,4,FALSE,mcquitty,0.160298556717792,2.64549067125971,0.352564609121649,BayesLCM (homogeneous var) + HC,400
19,5,FALSE,ward.D,0.182208497947157,2.43159239981302,0.39580879858577,BayesLCM (homogeneous var) + HC,400
19,5,FALSE,ward.D2,0.182208497947157,2.47583086109453,0.39580879858577,BayesLCM (homogeneous var) + HC,400
19,5,FALSE,single,0.182208497947157,2.70881860727793,0.39580879858577,BayesLCM (homogeneous var) + HC,400
19,5,FALSE,average,0.182208497947157,2.65513021384847,0.39580879858577,BayesLCM (homogeneous var) + HC,400
19,5,FALSE,complete,0.182208497947157,2.64942364510918,0.39580879858577,BayesLCM (homogeneous var) + HC,400
19,5,FALSE,mcquitty,0.182208497947157,2.64787467728359,0.39580879858577,BayesLCM (homogeneous var) + HC,400
20,1,FALSE,ward.D,0.157739294773863,2.45284656015184,0.524870128950247,BayesLCM (homogeneous var) + HC,400
20,1,FALSE,ward.D2,0.157739294773863,2.49078995966962,0.524870128950247,BayesLCM (homogeneous var) + HC,400
20,1,FALSE,single,0.157739294773863,2.75433577367192,0.524870128950247,BayesLCM (homogeneous var) + HC,400
20,1,FALSE,average,0.157739294773863,2.66307035773538,0.524870128950247,BayesLCM (homogeneous var) + HC,400
20,1,FALSE,complete,0.157739294773863,2.60302224621327,0.524870128950247,BayesLCM (homogeneous var) + HC,400
20,1,FALSE,mcquitty,0.157739294773863,2.66496837463482,0.524870128950247,BayesLCM (homogeneous var) + HC,400
20,2,FALSE,ward.D,0.177039112439785,2.45916429871592,0.467873640878151,BayesLCM (homogeneous var) + HC,400
20,2,FALSE,ward.D2,0.177039112439785,2.4982963307219,0.467873640878151,BayesLCM (homogeneous var) + HC,400
20,2,FALSE,single,0.177039112439785,2.72171555607528,0.467873640878151,BayesLCM (homogeneous var) + HC,400
20,2,FALSE,average,0.177039112439785,2.65876610621206,0.467873640878151,BayesLCM (homogeneous var) + HC,400
20,2,FALSE,complete,0.177039112439785,2.62221087055002,0.467873640878151,BayesLCM (homogeneous var) + HC,400
20,2,FALSE,mcquitty,0.177039112439785,2.65876610621206,0.467873640878151,BayesLCM (homogeneous var) + HC,400
20,3,FALSE,ward.D,0.130258481070818,2.2183275314112,0.607786325874401,BayesLCM (homogeneous var) + HC,400
20,3,FALSE,ward.D2,0.130258481070818,2.2592803735577,0.607786325874401,BayesLCM (homogeneous var) + HC,400
20,3,FALSE,single,0.130258481070818,2.34715138885883,0.607786325874401,BayesLCM (homogeneous var) + HC,400
20,3,FALSE,average,0.130258481070818,2.35642837812635,0.607786325874401,BayesLCM (homogeneous var) + HC,400
20,3,FALSE,complete,0.130258481070818,2.35691833904216,0.607786325874401,BayesLCM (homogeneous var) + HC,400
20,3,FALSE,mcquitty,0.130258481070818,2.35390704352536,0.607786325874401,BayesLCM (homogeneous var) + HC,400
20,4,FALSE,ward.D,0.159330981243772,2.42906836842339,0.315392953614255,BayesLCM (homogeneous var) + HC,400
20,4,FALSE,ward.D2,0.159330981243772,2.47080425249286,0.315392953614255,BayesLCM (homogeneous var) + HC,400
20,4,FALSE,single,0.159330981243772,2.65895096403781,0.315392953614255,BayesLCM (homogeneous var) + HC,400
20,4,FALSE,average,0.159330981243772,2.63652646653736,0.315392953614255,BayesLCM (homogeneous var) + HC,400
20,4,FALSE,complete,0.159330981243772,2.5974459557803,0.315392953614255,BayesLCM (homogeneous var) + HC,400
20,4,FALSE,mcquitty,0.159330981243772,2.63652646653736,0.315392953614255,BayesLCM (homogeneous var) + HC,400
20,5,FALSE,ward.D,0.163551610102451,2.46483042788173,0.43235632170347,BayesLCM (homogeneous var) + HC,400
20,5,FALSE,ward.D2,0.163551610102451,2.501995791224,0.43235632170347,BayesLCM (homogeneous var) + HC,400
20,5,FALSE,single,0.163551610102451,2.77544518427102,0.43235632170347,BayesLCM (homogeneous var) + HC,400
20,5,FALSE,average,0.163551610102451,2.68197658550933,0.43235632170347,BayesLCM (homogeneous var) + HC,400
20,5,FALSE,complete,0.163551610102451,2.59713458147627,0.43235632170347,BayesLCM (homogeneous var) + HC,400
20,5,FALSE,mcquitty,0.163551610102451,2.69553069831271,0.43235632170347,BayesLCM (homogeneous var) + HC,400
1,1,FALSE,0,0.053473744296892,0.265585516944427,0.786279379506312,DDT-LCM (homogeneous var),400
1,2,FALSE,0,0.0543149941510353,0.504180897205821,0.824253095866189,DDT-LCM (homogeneous var),400
1,3,FALSE,0,0.0524668029471979,0.294020661745986,0.802920265287513,DDT-LCM (homogeneous var),400
1,4,FALSE,0,0.0540585824110921,0.241108807104907,0.828612357526684,DDT-LCM (homogeneous var),400
1,5,FALSE,0,0.0549803889195408,0.559128901609921,0.858494179214154,DDT-LCM (homogeneous var),400
2,1,FALSE,0,0.0517879133646197,0.165029546777372,0.688615037210893,DDT-LCM (homogeneous var),400
2,2,FALSE,0,0.0606509217335667,0.240700299082397,0.536666819192384,DDT-LCM (homogeneous var),400
2,3,FALSE,0,0.0592283819377526,0.195644128393213,0.588924562884584,DDT-LCM (homogeneous var),400
2,4,FALSE,0,0.0529969555186201,0.181995274811845,0.704622617593075,DDT-LCM (homogeneous var),400
2,5,FALSE,0,0.0567213522831331,0.131204857110551,0.633024807765485,DDT-LCM (homogeneous var),400
3,1,FALSE,0,0.0629666196009838,0.364858187631004,0.665188114021642,DDT-LCM (homogeneous var),400
3,2,FALSE,0,0.0620223223369137,0.312121004888235,0.612242026397734,DDT-LCM (homogeneous var),400
3,3,FALSE,0,0.0571589172720733,0.285411855225854,0.728779749325849,DDT-LCM (homogeneous var),400
3,4,FALSE,0,0.0895548075444988,0.341093108326663,0.559144492035101,DDT-LCM (homogeneous var),400
3,5,FALSE,0,0.0578621947296735,0.374325206511179,0.704127785709791,DDT-LCM (homogeneous var),400
4,1,FALSE,0,0.0616203762015558,0.346622314561453,0.635794926550709,DDT-LCM (homogeneous var),400
4,2,FALSE,0,0.05589125327126,0.248723911667719,0.565587578488005,DDT-LCM (homogeneous var),400
4,3,FALSE,0,0.0775591400671315,0.146767316849667,0.503355169519733,DDT-LCM (homogeneous var),400
4,4,FALSE,0,0.055402576736002,0.218094957588408,0.652787623005326,DDT-LCM (homogeneous var),400
4,5,FALSE,0,0.0558681449562881,0.10226760724395,0.707315106949168,DDT-LCM (homogeneous var),400
5,1,FALSE,0,0.0544202973084512,0.178570438201914,0.714043171955855,DDT-LCM (homogeneous var),400
5,2,FALSE,0,0.0768919617889106,0.307940280161169,0.523744671596233,DDT-LCM (homogeneous var),400
5,3,FALSE,0,0.0778936174429792,0.288301205070393,0.649963630765864,DDT-LCM (homogeneous var),400
5,4,FALSE,0,0.095488558029768,0.234970982176154,0.573152812251197,DDT-LCM (homogeneous var),400
5,5,FALSE,0,0.0791204651235824,0.206675036157623,0.610750058866055,DDT-LCM (homogeneous var),400
6,1,FALSE,0,0.0552414798448034,0.211816851838104,0.655939253842549,DDT-LCM (homogeneous var),400
6,2,FALSE,0,0.0568349256757292,0.260103326582447,0.646702973944934,DDT-LCM (homogeneous var),400
6,3,FALSE,0,0.0501956381900206,0.123061817376079,0.756462996729146,DDT-LCM (homogeneous var),400
6,4,FALSE,0,0.098686124618248,0.185454035474176,0.574837289559456,DDT-LCM (homogeneous var),400
6,5,FALSE,0,0.06542124754314,0.225307486142899,0.635097543758995,DDT-LCM (homogeneous var),400
7,1,FALSE,0,0.0754999720264688,0.23741327581671,0.49261654731602,DDT-LCM (homogeneous var),400
7,2,FALSE,0,0.0611109816657061,0.28373165188877,0.603183577670552,DDT-LCM (homogeneous var),400
7,3,FALSE,0,0.0601076865220213,0.269363454888205,0.661871324961479,DDT-LCM (homogeneous var),400
7,4,FALSE,0,0.0950528164968995,0.318391878408825,0.570727120015434,DDT-LCM (homogeneous var),400
7,5,FALSE,0,0.059199935589904,0.17327036852714,0.682115978851359,DDT-LCM (homogeneous var),400
8,1,FALSE,0,0.0671158904639758,0.134253876761431,0.624519615253092,DDT-LCM (homogeneous var),400
8,2,FALSE,0,0.0637416002554247,0.17702263704723,0.52933244447138,DDT-LCM (homogeneous var),400
8,3,FALSE,0,0.123087613981734,0.355592618570578,0.386846799493942,DDT-LCM (homogeneous var),400
8,4,FALSE,0,0.0726085006571894,0.191617347477711,0.444813108700008,DDT-LCM (homogeneous var),400
8,5,FALSE,0,0.0586855263215405,0.175978869920761,0.70184769782424,DDT-LCM (homogeneous var),400
9,1,FALSE,0,0.0564164328433161,0.175805401284051,0.700042723891814,DDT-LCM (homogeneous var),400
9,2,FALSE,0,0.0527903804344017,0.139325765569328,0.723472038439442,DDT-LCM (homogeneous var),400
9,3,FALSE,0,0.0591292094554752,0.183700243119661,0.545114338306015,DDT-LCM (homogeneous var),400
9,4,FALSE,0,0.0555157060351701,0.187093851271121,0.708911302556284,DDT-LCM (homogeneous var),400
9,5,FALSE,0,0.055015081484815,0.33132369092619,0.686539707846956,DDT-LCM (homogeneous var),400
10,1,FALSE,0,0.0674542759663786,0.292483524530701,0.543481387521253,DDT-LCM (homogeneous var),400
10,2,FALSE,0,0.0727031723507953,0.286050408661558,0.518622242721081,DDT-LCM (homogeneous var),400
10,3,FALSE,0,0.0956821851462285,0.482443893331332,0.456049199142187,DDT-LCM (homogeneous var),400
10,4,FALSE,0,0.051811717390144,0.155094746070574,0.658980415488236,DDT-LCM (homogeneous var),400
10,5,FALSE,0,0.0556701191642213,0.0669581656967152,0.696696773955216,DDT-LCM (homogeneous var),400
11,1,FALSE,0,0.0576467116204986,0.180622740535811,0.617993776938817,DDT-LCM (homogeneous var),400
11,2,FALSE,0,0.0569043916448862,0.25210859121617,0.509933984339522,DDT-LCM (homogeneous var),400
11,3,FALSE,0,0.0773226429957838,0.228411806559358,0.367948860396261,DDT-LCM (homogeneous var),400
11,4,FALSE,0,0.088012669695719,0.126459856119382,0.553389242205444,DDT-LCM (homogeneous var),400
11,5,FALSE,0,0.0596889413346369,0.163065270842744,0.637684526817475,DDT-LCM (homogeneous var),400
12,1,FALSE,0,0.0570328738669642,0.329353501856382,0.663306071446221,DDT-LCM (homogeneous var),400
12,2,FALSE,0,0.0540248921662255,0.125679572854541,0.762796701427254,DDT-LCM (homogeneous var),400
12,3,FALSE,0,0.0529085156047917,0.157138845331297,0.69956968523354,DDT-LCM (homogeneous var),400
12,4,FALSE,0,0.0941864387880319,0.203358179346646,0.569498396890373,DDT-LCM (homogeneous var),400
12,5,FALSE,0,0.0629901626713021,0.212026666691857,0.639928067496209,DDT-LCM (homogeneous var),400
13,1,FALSE,0,0.0567139756816632,0.158180261400614,0.642818600498585,DDT-LCM (homogeneous var),400
13,2,FALSE,0,0.0665022090847271,0.262141764258048,0.538480312805306,DDT-LCM (homogeneous var),400
13,3,FALSE,0,0.0601642697084397,0.168756540810737,0.632932938846624,DDT-LCM (homogeneous var),400
13,4,FALSE,0,0.0582669230798777,0.172533979490186,0.599156638201259,DDT-LCM (homogeneous var),400
13,5,FALSE,0,0.0539885300146948,0.144877336526082,0.664184976077132,DDT-LCM (homogeneous var),400
14,1,FALSE,0,0.10072527866,0.45038394705646,0.633718554450406,DDT-LCM (homogeneous var),400
14,2,FALSE,0,0.0517682110015499,0.138837261958939,0.755509958459217,DDT-LCM (homogeneous var),400
14,3,FALSE,0,0.0579642990402413,0.210865024947361,0.707769949994478,DDT-LCM (homogeneous var),400
14,4,FALSE,0,0.0828141130326147,0.140906713419195,0.587304390150674,DDT-LCM (homogeneous var),400
14,5,FALSE,0,0.0539681487410954,0.24242076752464,0.718111712939808,DDT-LCM (homogeneous var),400
15,1,FALSE,0,0.0550316794133306,0.0542386459483489,0.576763575610305,DDT-LCM (homogeneous var),400
15,2,FALSE,0,0.0562985643540298,0.104643490487797,0.637808197037555,DDT-LCM (homogeneous var),400
15,3,FALSE,0,0.085186339910192,0.205353594139568,0.532400749070526,DDT-LCM (homogeneous var),400
15,4,FALSE,0,0.0560308128364585,0.150153468662057,0.62311308726399,DDT-LCM (homogeneous var),400
15,5,FALSE,0,0.0845459970850997,0.104799001575656,0.455479581259198,DDT-LCM (homogeneous var),400
16,1,FALSE,0,0.0581778030468692,0.171737339088416,0.625338544894117,DDT-LCM (homogeneous var),400
16,2,FALSE,0,0.0879577114476056,0.170003725779256,0.498455150527437,DDT-LCM (homogeneous var),400
16,3,FALSE,0,0.0576818335250233,0.24803121266609,0.641940336857083,DDT-LCM (homogeneous var),400
16,4,FALSE,0,0.0567704290706848,0.0975090466659452,0.646399715581236,DDT-LCM (homogeneous var),400
16,5,FALSE,0,0.0596025860979991,0.217920557570897,0.698356087129648,DDT-LCM (homogeneous var),400
17,1,FALSE,0,0.0659525578095941,0.135254832189393,0.626570053501863,DDT-LCM (homogeneous var),400
17,2,FALSE,0,0.0562310644054418,0.211949169119078,0.639765919250554,DDT-LCM (homogeneous var),400
17,3,FALSE,0,0.0535396196242031,0.0629626513044992,0.582883239032643,DDT-LCM (homogeneous var),400
17,4,FALSE,0,0.0657014287327232,0.226192663300667,0.529584745950225,DDT-LCM (homogeneous var),400
17,5,FALSE,0,0.0672186578152574,0.119209762200324,0.56092401040682,DDT-LCM (homogeneous var),400
18,1,FALSE,0,0.0532540802928853,0.0961329148658036,0.723274371317679,DDT-LCM (homogeneous var),400
18,2,FALSE,0,0.0552888009186409,0.113611325267415,0.681427367585401,DDT-LCM (homogeneous var),400
18,3,FALSE,0,0.0519361294800436,0.148612715022784,0.686625830751,DDT-LCM (homogeneous var),400
18,4,FALSE,0,0.0516036673440011,0.103692553373487,0.736539675282735,DDT-LCM (homogeneous var),400
18,5,FALSE,0,0.0561439000799614,0.215178206754233,0.698530681617145,DDT-LCM (homogeneous var),400
19,1,FALSE,0,0.0566816274415319,0.132946948837862,0.629314195579683,DDT-LCM (homogeneous var),400
19,2,FALSE,0,0.0802435696684068,0.211942889817199,0.49198533412971,DDT-LCM (homogeneous var),400
19,3,FALSE,0,0.0544423176064316,0.0846250466710746,0.610053057594474,DDT-LCM (homogeneous var),400
19,4,FALSE,0,0.0567451924500192,0.152353934946196,0.602694029630554,DDT-LCM (homogeneous var),400
19,5,FALSE,0,0.0553025392199194,0.164295961043238,0.675122772254182,DDT-LCM (homogeneous var),400
20,1,FALSE,0,0.057003469136829,0.140214285464684,0.655345272036674,DDT-LCM (homogeneous var),400
20,2,FALSE,0,0.0590516830157258,0.224121486807229,0.557540658263913,DDT-LCM (homogeneous var),400
20,3,FALSE,0,0.0542188201846214,0.131711649033594,0.644382526048903,DDT-LCM (homogeneous var),400
