N,seed_theta,seed_Y,K_candidate,fold,predictive_llk
800,10,2,8,1,-6559.13615055086
800,10,2,8,2,-6558.17691702194
800,10,2,8,3,-6576.64391581011
800,10,2,8,4,-6534.93777593301
800,10,2,8,5,-6603.38868059881
800,10,3,4,1,-6522.74464091703
800,10,3,4,2,-6508.16131675843
800,10,3,4,3,-6588.87390746396
800,10,3,4,4,-6516.27713159101
800,10,3,4,5,-6550.35633455983
800,10,3,5,1,-6491.31266295136
800,10,3,5,2,-6478.06494956326
800,10,3,5,3,-6596.12132967325
800,10,3,5,4,-6489.78243625522
800,10,3,5,5,-6543.69713002911
800,10,3,6,1,-6465.20948146946
800,10,3,6,2,-6465.9691957974
800,10,3,6,3,-6514.63198545327
800,10,3,6,4,-6454.77398030473
800,10,3,6,5,-6521.50687168537
800,10,3,7,1,-6484.47518662535
800,10,3,7,2,-6508.79044430026
800,10,3,7,3,-6529.81582102269
800,10,3,7,4,-6478.17457386102
800,10,3,7,5,-6538.92882463803
800,10,3,8,1,-6491.78268491423
800,10,3,8,2,-6543.47664541464
800,10,3,8,3,-6575.22274568323
800,10,3,8,4,-6494.87717616287
800,10,3,8,5,-6542.94509254538
800,10,4,4,1,-6618.40441119561
800,10,4,4,2,-6525.44476243576
800,10,4,4,3,-6536.73648164373
800,10,4,4,4,-6532.22635555212
800,10,4,4,5,-6668.91648954889
800,10,4,5,1,-6582.40860427884
800,10,4,5,2,-6497.11985986055
800,10,4,5,3,-6520.71897571641
800,10,4,5,4,-6507.14573923607
800,10,4,5,5,-6640.86032750977
800,10,4,6,1,-6570.50337080033
800,10,4,6,2,-6475.49049324765
800,10,4,6,3,-6524.8128653131
800,10,4,6,4,-6486.11669525729
800,10,4,6,5,-6688.87184071719
800,10,4,7,1,-6591.16779271217
800,10,4,7,2,-6485.55925321152
800,10,4,7,3,-6517.48256500226
800,10,4,7,4,-6506.37415212836
800,10,4,7,5,-6636.03278342573
800,10,4,8,1,-6685.07528104432
800,10,4,8,2,-6527.22383423261
800,10,4,8,3,-6544.03841531519
800,10,4,8,4,-6523.96514382211
800,10,4,8,5,-6703.62195629585
800,10,5,4,1,-6557.30590928919
800,10,5,4,2,-6582.63837180446
800,10,5,4,3,-6535.01756464611
800,10,5,4,4,-6517.94707258197
800,10,5,4,5,-6547.42089642866
800,10,5,5,1,-6521.7238286582
800,10,5,5,2,-6585.45584838688
800,10,5,5,3,-6499.1180018009
800,10,5,5,4,-6493.64575159837
800,10,5,5,5,-6530.33662147684
800,10,5,6,1,-6614.49474320882
800,10,5,6,2,-6573.30815289406
800,10,5,6,3,-6487.47837982622
800,10,5,6,4,-6508.19366915223
800,10,5,6,5,-6515.95077284503
800,10,5,7,1,-6523.89121765526
800,10,5,7,2,-6556.20607424271
800,10,5,7,3,-6577.40534349929
800,10,5,7,4,-6489.20981331862
800,10,5,7,5,-6522.49139119501
800,10,5,8,1,-6545.12093288037
800,10,5,8,2,-6568.69676820245
800,10,5,8,3,-6527.66818709127
800,10,5,8,4,-6503.05148190968
800,10,5,8,5,-6534.42184148763
800,11,1,4,1,-6527.938623725
800,11,1,4,2,-6552.35470484085
800,11,1,4,3,-6481.64852633538
800,11,1,4,4,-6447.09789813502
800,11,1,4,5,-6399.57963466923
800,11,1,5,1,-6522.62684130026
800,11,1,5,2,-6556.65345433823
800,11,1,5,3,-6483.92005478104
800,11,1,5,4,-6428.27567126248
800,11,1,5,5,-6389.88397039998
800,11,1,6,1,-6513.89565501958
800,11,1,6,2,-6525.87212070865
800,11,1,6,3,-6466.73949567199
800,11,1,6,4,-6443.16370314932
800,11,1,6,5,-6360.34071893929
800,11,1,7,1,-6539.86668849935
800,11,1,7,2,-6539.30430471739
800,11,1,7,3,-6490.04105441289
800,11,1,7,4,-6450.50351652699
800,11,1,7,5,-6378.55445440331
800,11,1,8,1,-6544.93497782744
800,11,1,8,2,-6558.65409041733
800,11,1,8,3,-6499.75473891844
800,11,1,8,4,-6435.49429570584
800,11,1,8,5,-6381.94469460518
800,11,2,4,1,-6578.65879714117
800,11,2,4,2,-6533.33385920873
800,11,2,4,3,-6554.00436208581
800,11,2,4,4,-6575.5893026776
800,11,2,4,5,-6573.40524599243
800,11,2,5,1,-6569.94097306317
800,11,2,5,2,-6529.15036517536
800,11,2,5,3,-6534.59831809976
800,11,2,5,4,-6557.57435179513
800,11,2,5,5,-6531.25637919484
800,11,2,6,1,-6551.08779638437
800,11,2,6,2,-6470.01459993166
800,11,2,6,3,-6516.48457926198
800,11,2,6,4,-6541.12880146938
800,11,2,6,5,-6508.88030830825
800,11,2,7,1,-6600.67588832419
800,11,2,7,2,-6480.89037216466
800,11,2,7,3,-6531.0370095796
800,11,2,7,4,-6550.98680890555
800,11,2,7,5,-6523.71469930133
800,11,2,8,1,-6568.04469651033
800,11,2,8,2,-6490.40129550249
800,11,2,8,3,-6539.04709862753
800,11,2,8,4,-6563.70712808162
800,11,2,8,5,-6533.47455047916
800,11,3,4,1,-6508.29812899208
800,11,3,4,2,-6564.59824034464
800,11,3,4,3,-6560.8154713266
800,11,3,4,4,-6556.4250337508
800,11,3,4,5,-6464.89158219321
800,11,3,5,1,-6507.95693621603
800,11,3,5,2,-6556.1138769408
800,11,3,5,3,-6530.47633308701
800,11,3,5,4,-6539.34923256166
800,11,3,5,5,-6451.39567266881
800,11,3,6,1,-6498.62457715613
800,11,3,6,2,-6546.80975671592
800,11,3,6,3,-6515.66602396106
800,11,3,6,4,-6530.519376211
800,11,3,6,5,-6441.51437354193
800,11,3,7,1,-6510.63244064091
800,11,3,7,2,-6555.11010534314
800,11,3,7,3,-6523.53751255793
800,11,3,7,4,-6542.18878223767
800,11,3,7,5,-6452.40100913347
800,11,3,8,1,-6523.64564050426
800,11,3,8,2,-6573.44040395375
800,11,3,8,3,-6541.80125497972
800,11,3,8,4,-6550.48306329749
800,11,3,8,5,-6468.39812436041
800,11,4,4,1,-6367.05957604503
800,11,4,4,2,-6550.27050685987
800,11,4,4,3,-6531.16675198908
800,11,4,4,4,-6451.47147521272
800,11,4,4,5,-6487.67446433607
800,11,4,5,1,-6349.86995692729
800,11,4,5,2,-6501.20081149903
800,11,4,5,3,-6515.03563572971
800,11,4,5,4,-6431.59893034362
800,11,4,5,5,-6487.03739904836
800,11,4,6,1,-6337.33258060123
800,11,4,6,2,-6510.44423339319
800,11,4,6,3,-6499.85541272567
800,11,4,6,4,-6413.6034581597
800,11,4,6,5,-6458.40771847557
800,11,4,7,1,-6360.666295591
800,11,4,7,2,-6523.4656077798
800,11,4,7,3,-6517.39164533681
800,11,4,7,4,-6477.3363028667
800,11,4,7,5,-6498.68477319836
800,11,4,8,1,-6399.19505942074
800,11,4,8,2,-6505.25292385023
800,11,4,8,3,-6522.99922619871
800,11,4,8,4,-6434.49763827672
800,11,4,8,5,-6480.66340728844
800,11,5,4,1,-6638.67207892287
800,11,5,4,2,-6500.17106697324
800,11,5,4,3,-6493.0209852904
800,11,5,4,4,-6553.67640526477
800,11,5,4,5,-6466.42936223775
800,11,5,5,1,-6612.55991793333
800,11,5,5,2,-6483.41211631964
800,11,5,5,3,-6466.09676522557
800,11,5,5,4,-6529.80495590406
800,11,5,5,5,-6425.91290971273
800,11,5,6,1,-6590.59187176561
800,11,5,6,2,-6466.39849306701
800,11,5,6,3,-6459.44047989059
800,11,5,6,4,-6494.7853174507
800,11,5,6,5,-6408.18458941353
800,11,5,7,1,-6606.89001711692
800,11,5,7,2,-6477.46980394739
800,11,5,7,3,-6473.02751917375
800,11,5,7,4,-6507.82358170196
800,11,5,7,5,-6429.40064739035
800,11,5,8,1,-6660.3399809504
800,11,5,8,2,-6501.28550384606
800,11,5,8,3,-6479.81969603275
800,11,5,8,4,-6517.54739227143
800,11,5,8,5,-6440.65592815554
800,12,1,4,1,-6735.87240200986
800,12,1,4,2,-6809.40526498283
800,12,1,4,3,-6832.36052728182
800,12,1,4,4,-6805.0725682598
800,12,1,4,5,-6771.74486551279
800,12,1,5,1,-6717.10560563671
800,12,1,5,2,-6789.38091862669
800,12,1,5,3,-6813.55929997011
800,12,1,5,4,-6778.09440516039
800,12,1,5,5,-6755.68872880028
800,12,1,6,1,-6684.69225993593
800,12,1,6,2,-6814.06292729636
800,12,1,6,3,-6774.50128544479
800,12,1,6,4,-6746.78126007409
800,12,1,6,5,-6714.95865521277
800,12,1,7,1,-6694.81508156753
800,12,1,7,2,-6780.90994540496
800,12,1,7,3,-6788.45724335191
800,12,1,7,4,-6785.47317300041
800,12,1,7,5,-6736.0642179715
800,12,1,8,1,-6713.44971801125
800,12,1,8,2,-6788.72620237785
800,12,1,8,3,-6803.29447686778
800,12,1,8,4,-6769.35011650562
800,12,1,8,5,-6751.7773635236
800,12,2,4,1,-6913.16889084164
800,12,2,4,2,-6820.86462733172
800,12,2,4,3,-6905.20954505832
800,12,2,4,4,-6911.10768820184
800,12,2,4,5,-6884.97077860904
800,12,2,5,1,-6878.57790874597
800,12,2,5,2,-6785.24374468737
800,12,2,5,3,-6863.53595708312
800,12,2,5,4,-6870.09742773477
800,12,2,5,5,-6852.24154738606
800,12,2,6,1,-6840.03800232625
800,12,2,6,2,-6808.45611620428
800,12,2,6,3,-6823.2069473185
800,12,2,6,4,-6848.85520914744
800,12,2,6,5,-6825.27737726074
800,12,2,7,1,-6867.18515748046
800,12,2,7,2,-6776.61383419247
800,12,2,7,3,-6831.37253238116
800,12,2,7,4,-6863.0438681444
800,12,2,7,5,-6844.18964971395
800,12,2,8,1,-6870.07136544331
800,12,2,8,2,-6792.92735886526
800,12,2,8,3,-6868.57125762714
800,12,2,8,4,-6873.88931164413
800,12,2,8,5,-6852.10603409342
800,12,3,4,1,-6899.3129170714
800,12,3,4,2,-6910.89709901927
800,12,3,4,3,-6948.89007896767
800,12,3,4,4,-6903.88958993749
800,12,3,4,5,-6837.76780160938
800,12,3,5,1,-6872.684634543
800,12,3,5,2,-6889.25587397086
800,12,3,5,3,-6919.28768792734
800,12,3,5,4,-6885.74610240397
800,12,3,5,5,-6789.44205854976
800,12,3,6,1,-6835.49632577943
800,12,3,6,2,-6857.5263671959
800,12,3,6,3,-6899.48019058502
800,12,3,6,4,-6841.74088724589
800,12,3,6,5,-6761.53517144946
800,12,3,7,1,-6848.16846411338
800,12,3,7,2,-6874.27940002307
800,12,3,7,3,-6912.92154656052
800,12,3,7,4,-6857.66256338723
800,12,3,7,5,-6812.19085608397
800,12,3,8,1,-6856.67441483591
800,12,3,8,2,-6881.14564289925
800,12,3,8,3,-6926.03739978967
800,12,3,8,4,-6868.97850652227
800,12,3,8,5,-6781.14631228092
800,12,4,4,1,-6894.70145820429
800,12,4,4,2,-6831.75121538449
800,12,4,4,3,-6837.98453668401
800,12,4,4,4,-6906.51017937388
800,12,4,4,5,-6846.15419539621
800,12,4,5,1,-6873.96229382412
800,12,4,5,2,-6801.0644002313
800,12,4,5,3,-6806.58835390076
800,12,4,5,4,-6854.02070471011
800,12,4,5,5,-6830.37412381895
800,12,4,6,1,-6840.27274654362
800,12,4,6,2,-6774.15825126542
800,12,4,6,3,-6780.21514767899
800,12,4,6,4,-6822.42344630658
800,12,4,6,5,-6840.16886356137
800,12,4,7,1,-6848.58291789789
800,12,4,7,2,-6796.44941050887
800,12,4,7,3,-6803.87323628102
800,12,4,7,4,-6834.41271236055
800,12,4,7,5,-6817.4319715426
800,12,4,8,1,-6865.08024118435
800,12,4,8,2,-6807.70885572478
800,12,4,8,3,-6815.53532196597
800,12,4,8,4,-6863.58988859297
800,12,4,8,5,-6838.15054584998
800,12,5,4,1,-6749.11908360055
800,12,5,4,2,-6869.34192153215
800,12,5,4,3,-6896.11725677015
800,12,5,4,4,-6801.27247216097
800,12,5,4,5,-6848.42496446353
800,12,5,5,1,-6729.94540257825
800,12,5,5,2,-6846.18197389299
800,12,5,5,3,-6869.30136388003
800,12,5,5,4,-6779.9819404035
800,12,5,5,5,-6818.4803976973
800,12,5,6,1,-6762.57665215463
800,12,5,6,2,-6830.13673454787
800,12,5,6,3,-6853.53417229404
800,12,5,6,4,-6751.05940900271
800,12,5,6,5,-6797.65046555045
800,12,5,7,1,-6731.47375219205
800,12,5,7,2,-6854.42001923515
800,12,5,7,3,-6865.26444950485
800,12,5,7,4,-6766.23322763843
800,12,5,7,5,-6815.35353113978
800,12,5,8,1,-6737.37988314129
800,12,5,8,2,-6841.72791511003
800,12,5,8,3,-6878.30671836881
800,12,5,8,4,-6795.2476034069
800,12,5,8,5,-6814.89891743151
800,13,1,4,1,-6508.05231263232
800,13,1,4,2,-6458.61069805749
800,13,1,4,3,-6419.13279531958
800,13,1,4,4,-6405.82639759758
800,13,1,4,5,-6509.09607471849
800,13,1,5,1,-6486.6263299763
800,13,1,5,2,-6424.9810750392
800,13,1,5,3,-6403.12412085262
800,13,1,5,4,-6393.08034779448
800,13,1,5,5,-6496.91710393484
800,13,1,6,1,-6497.39577378064
800,13,1,6,2,-6399.62758146347
800,13,1,6,3,-6394.08024227996
800,13,1,6,4,-6359.52886638119
800,13,1,6,5,-6482.98143252131
800,13,1,7,1,-6488.8614067097
800,13,1,7,2,-6428.83694349954
800,13,1,7,3,-6412.34434151303
800,13,1,7,4,-6371.44486832782
800,13,1,7,5,-6490.45985757764
800,13,1,8,1,-6577.06588150784
800,13,1,8,2,-6425.65820558457
800,13,1,8,3,-6416.10188606994
800,13,1,8,4,-6393.30408976891
800,13,1,8,5,-6506.30613541919
800,13,2,4,1,-6533.90577801635
800,13,2,4,2,-6543.68531391114
800,13,2,4,3,-6600.71345209673
800,13,2,4,4,-6548.96136637717
800,13,2,4,5,-6496.79293902225
800,13,2,5,1,-6515.3162681911
800,13,2,5,2,-6529.83108331483
800,13,2,5,3,-6596.32365035254
800,13,2,5,4,-6534.75694833394
800,13,2,5,5,-6491.08445353145
800,13,2,6,1,-6500.75340387537
800,13,2,6,2,-6511.34997341923
800,13,2,6,3,-6570.25922344094
800,13,2,6,4,-6508.10712551853
800,13,2,6,5,-6452.9457030951
800,13,2,7,1,-6511.64572357058
800,13,2,7,2,-6529.14545378879
800,13,2,7,3,-6583.77502801292
800,13,2,7,4,-6533.68601811894
800,13,2,7,5,-6465.87933728139
800,13,2,8,1,-6524.05867946581
800,13,2,8,2,-6536.24303302009
800,13,2,8,3,-6592.03409601141
800,13,2,8,4,-6523.61403506798
800,13,2,8,5,-6477.48301358812
800,13,3,4,1,-6484.15279069688
800,13,3,4,2,-6538.59473922543
800,13,3,4,3,-6485.00443908539
800,13,3,4,4,-6484.39932717486
800,13,3,4,5,-6572.36009314457
800,13,3,5,1,-6459.7145990206
800,13,3,5,2,-6525.30007543183
800,13,3,5,3,-6462.96797064482
800,13,3,5,4,-6478.20398542614
800,13,3,5,5,-6562.67826352238
800,13,3,6,1,-6437.60204585564
800,13,3,6,2,-6488.47318485133
800,13,3,6,3,-6448.58118559921
800,13,3,6,4,-6458.37461601953
800,13,3,6,5,-6614.08392722203
800,13,3,7,1,-6490.44334497327
800,13,3,7,2,-6535.43524441487
800,13,3,7,3,-6446.28936972671
800,13,3,7,4,-6471.99909506552
800,13,3,7,5,-6565.30583736084
800,13,3,8,1,-6458.45140840309
800,13,3,8,2,-6509.99895349832
800,13,3,8,3,-6454.4405609121
800,13,3,8,4,-6488.20605040857
800,13,3,8,5,-6571.52802679891
800,13,4,4,1,-6405.81974006904
800,13,4,4,2,-6573.39382218055
800,13,4,4,3,-6405.35504464369
800,13,4,4,4,-6479.87264365227
800,13,4,4,5,-6447.04654049513
800,13,4,5,1,-6401.67353455426
800,13,4,5,2,-6525.65394117206
800,13,4,5,3,-6395.83022218498
800,13,4,5,4,-6473.39685653543
800,13,4,5,5,-6434.65171616502
800,13,4,6,1,-6378.16517398534
800,13,4,6,2,-6543.26639424261
800,13,4,6,3,-6376.21526711629
800,13,4,6,4,-6444.21150665534
800,13,4,6,5,-6413.58058632885
800,13,4,7,1,-6385.99106433216
800,13,4,7,2,-6521.25332670711
800,13,4,7,3,-6382.74293025433
800,13,4,7,4,-6493.09981759474
800,13,4,7,5,-6424.86052337292
800,13,4,8,1,-6399.0903619326
800,13,4,8,2,-6546.32339487556
800,13,4,8,3,-6397.03040913722
800,13,4,8,4,-6486.99323143556
800,13,4,8,5,-6435.27728922602
800,13,5,4,1,-6568.45334714026
800,13,5,4,2,-6588.32897761812
800,13,5,4,3,-6580.79034797709
800,13,5,4,4,-6511.47584841857
800,13,5,4,5,-6548.58957689444
800,13,5,5,1,-6539.98517445064
800,13,5,5,2,-6581.3900454552
800,13,5,5,3,-6555.60284881369
800,13,5,5,4,-6480.64670960668
800,13,5,5,5,-6519.15993502728
800,13,5,6,1,-6515.44349475985
800,13,5,6,2,-6552.70445732099
800,13,5,6,3,-6528.95740898406
800,13,5,6,4,-6465.12095870554
800,13,5,6,5,-6502.53875735911
800,13,5,7,1,-6523.77520524466
800,13,5,7,2,-6562.09034137605
800,13,5,7,3,-6541.90291887467
800,13,5,7,4,-6483.17999948418
800,13,5,7,5,-6513.49356544107
800,13,5,8,1,-6545.75990968739
800,13,5,8,2,-6590.78566014648
800,13,5,8,3,-6556.7053906174
800,13,5,8,4,-6496.02186579125
800,13,5,8,5,-6519.67940559154
800,14,1,4,1,-6554.29719248194
800,14,1,4,2,-6695.30204395604
800,14,1,4,3,-6666.56269155788
800,14,1,4,4,-6645.75924589034
800,14,1,4,5,-6668.79181422507
800,14,1,5,1,-6546.9341830587
800,14,1,5,2,-6540.75496328789
800,14,1,5,3,-6592.77679833697
800,14,1,5,4,-6620.04675603734
800,14,1,5,5,-6653.60997075656
800,14,1,6,1,-6484.05134563024
800,14,1,6,2,-6532.38149982768
800,14,1,6,3,-6619.68556638028
800,14,1,6,4,-6579.59025118174
800,14,1,6,5,-6599.86829353288
800,14,1,7,1,-6512.62235794553
800,14,1,7,2,-6582.98518867275
800,14,1,7,3,-6585.70497601095
800,14,1,7,4,-6622.15727345705
800,14,1,7,5,-6607.04058527945
800,14,1,8,1,-6508.82917656736
800,14,1,8,2,-6562.00086132324
800,14,1,8,3,-6600.21661085149
800,14,1,8,4,-6625.43943778058
800,14,1,8,5,-6630.7914560992
800,14,2,4,1,-6600.64950213257
800,14,2,4,2,-6589.9961193135
800,14,2,4,3,-6624.48673994881
800,14,2,4,4,-6649.21227026391
800,14,2,4,5,-6598.55229484057
800,14,2,5,1,-6583.88949236447
800,14,2,5,2,-6548.41914222092
800,14,2,5,3,-6624.9412467859
800,14,2,5,4,-6617.13306659242
800,14,2,5,5,-6543.1489650688
800,14,2,6,1,-6550.59058719598
800,14,2,6,2,-6544.17738567112
800,14,2,6,3,-6560.05932161487
800,14,2,6,4,-6654.39348712072
800,14,2,6,5,-6521.09801233073
800,14,2,7,1,-6623.80853952731
800,14,2,7,2,-6559.33439741466
800,14,2,7,3,-6597.89086870993
800,14,2,7,4,-6597.10372070755
800,14,2,7,5,-6536.53180041777
800,14,2,8,1,-6588.59423849927
800,14,2,8,2,-6637.12834014019
800,14,2,8,3,-6580.93650313682
800,14,2,8,4,-6655.65350434839
800,14,2,8,5,-6558.66529659572
800,14,3,4,1,-6568.44566752714
800,14,3,4,2,-6580.45323088966
800,14,3,4,3,-6587.03897317985
800,14,3,4,4,-6579.15890066154
800,14,3,4,5,-6560.99680502079
800,14,3,5,1,-6523.11527823624
800,14,3,5,2,-6556.97831281487
800,14,3,5,3,-6562.22598083185
800,14,3,5,4,-6535.25087251654
800,14,3,5,5,-6516.16481730066
800,14,3,6,1,-6501.00459949814
800,14,3,6,2,-6524.8329312514
800,14,3,6,3,-6528.53242342624
800,14,3,6,4,-6497.79156540411
800,14,3,6,5,-6470.28086251363
800,14,3,7,1,-6512.13035341836
800,14,3,7,2,-6537.84736974253
800,14,3,7,3,-6542.48969637636
800,14,3,7,4,-6511.4757485408
800,14,3,7,5,-6490.12283425806
800,14,3,8,1,-6612.29630881693
800,14,3,8,2,-6567.56119175399
800,14,3,8,3,-6569.24193187154
800,14,3,8,4,-6521.05429226103
800,14,3,8,5,-6497.62933717457
800,14,4,4,1,-6624.34544561023
800,14,4,4,2,-6510.91549606579
800,14,4,4,3,-6534.33251967547
800,14,4,4,4,-6572.45740609478
800,14,4,4,5,-6553.47927835727
800,14,4,5,1,-6610.8367814718
800,14,4,5,2,-6531.52313246266
800,14,4,5,3,-6506.97492718402
800,14,4,5,4,-6518.0781158146
800,14,4,5,5,-6494.56776950047
800,14,4,6,1,-6580.39628055301
800,14,4,6,2,-6423.78335177907
800,14,4,6,3,-6467.09141291665
800,14,4,6,4,-6503.60742352417
800,14,4,6,5,-6486.95671528442
800,14,4,7,1,-6561.93220080631
800,14,4,7,2,-6457.50038471544
800,14,4,7,3,-6485.24887213323
800,14,4,7,4,-6517.0633381461
800,14,4,7,5,-6503.2289155048
800,14,4,8,1,-6566.93156865063
800,14,4,8,2,-6464.77175675691
800,14,4,8,3,-6509.96237544871
800,14,4,8,4,-6527.72366187056
800,14,4,8,5,-6503.63070943448
800,14,5,4,1,-6648.79625050266
800,14,5,4,2,-6650.3283304405
800,14,5,4,3,-6595.15367173187
800,14,5,4,4,-6579.76898574228
800,14,5,4,5,-6743.27180433415
800,14,5,5,1,-6651.30470332447
800,14,5,5,2,-6679.84994097536
800,14,5,5,3,-6523.47993224983
800,14,5,5,4,-6601.74066959652
800,14,5,5,5,-6607.19305852549
800,14,5,6,1,-6590.12214779086
800,14,5,6,2,-6580.35735756103
800,14,5,6,3,-6521.1360233858
800,14,5,6,4,-6531.9301396378
800,14,5,6,5,-6591.43547654582
800,14,5,7,1,-6609.43099556037
800,14,5,7,2,-6693.58356327363
800,14,5,7,3,-6540.00953506157
800,14,5,7,4,-6585.99403856282
800,14,5,7,5,-6635.51762628187
800,14,5,8,1,-6618.35633025345
800,14,5,8,2,-6604.11651787032
800,14,5,8,3,-6532.02680908614
800,14,5,8,4,-6580.16199484734
800,14,5,8,5,-6621.89518227335
800,15,1,4,1,-6467.18670947205
800,15,1,4,2,-6364.108754606
800,15,1,4,3,-6433.03444879755
800,15,1,4,4,-6457.86151106781
800,15,1,4,5,-6410.32475585801
800,15,1,5,1,-6442.68901085178
800,15,1,5,2,-6345.32641332781
800,15,1,5,3,-6422.95812309382
800,15,1,5,4,-6459.36183729482
800,15,1,5,5,-6382.8097027863
800,15,1,6,1,-6432.76391807315
800,15,1,6,2,-6304.83543888708
800,15,1,6,3,-6389.06726151573
800,15,1,6,4,-6433.86462523082
800,15,1,6,5,-6366.62652127947
800,15,1,7,1,-6451.36209294567
800,15,1,7,2,-6313.20385620942
800,15,1,7,3,-6402.7306592088
800,15,1,7,4,-6444.90466146367
800,15,1,7,5,-6392.98049104288
800,15,1,8,1,-6458.10567137075
800,15,1,8,2,-6325.74581929611
800,15,1,8,3,-6407.8486895853
800,15,1,8,4,-6457.11413173917
800,15,1,8,5,-6391.10015525724
800,15,2,4,1,-6368.72431097486
800,15,2,4,2,-6435.53853837558
800,15,2,4,3,-6497.65885933368
800,15,2,4,4,-6422.05356420091
800,15,2,4,5,-6465.3521992766
800,15,2,5,1,-6370.0194116035
800,15,2,5,2,-6415.9390310219
800,15,2,5,3,-6484.24965087553
800,15,2,5,4,-6417.20398794356
800,15,2,5,5,-6449.95956566783
800,15,2,6,1,-6350.48294140868
800,15,2,6,2,-6393.86023408443
800,15,2,6,3,-6471.38815184019
800,15,2,6,4,-6393.95005779181
800,15,2,6,5,-6470.28994887236
800,15,2,7,1,-6360.15118317933
800,15,2,7,2,-6427.57986724646
800,15,2,7,3,-6487.34231277332
800,15,2,7,4,-6406.69647635872
800,15,2,7,5,-6446.62083782036
800,15,2,8,1,-6373.86982402442
800,15,2,8,2,-6413.50906935735
800,15,2,8,3,-6484.56842252447
800,15,2,8,4,-6416.33140168616
800,15,2,8,5,-6463.58308702434
800,15,3,4,1,-6394.33946012989
800,15,3,4,2,-6354.34776977072
800,15,3,4,3,-6440.28699680303
800,15,3,4,4,-6483.04264811069
800,15,3,4,5,-6390.37051173666
800,15,3,5,1,-6386.08549455041
800,15,3,5,2,-6346.70997736265
800,15,3,5,3,-6424.16952824487
800,15,3,5,4,-6456.34543627864
800,15,3,5,5,-6379.29255360865
800,15,3,6,1,-6353.00667355572
800,15,3,6,2,-6326.17779838398
800,15,3,6,3,-6393.45895305648
800,15,3,6,4,-6472.03193467538
800,15,3,6,5,-6350.58667249582
800,15,3,7,1,-6369.5371072596
800,15,3,7,2,-6338.54678904666
800,15,3,7,3,-6401.71220270271
800,15,3,7,4,-6449.50733515462
800,15,3,7,5,-6363.35814874906
800,15,3,8,1,-6381.11084308388
800,15,3,8,2,-6347.12398861491
800,15,3,8,3,-6421.20456290772
800,15,3,8,4,-6449.85886299236
800,15,3,8,5,-6370.19810448338
800,15,4,4,1,-6347.55267683827
800,15,4,4,2,-6348.22471464769
800,15,4,4,3,-6367.99019494962
800,15,4,4,4,-6372.56255346431
800,15,4,4,5,-6359.7927022282
800,15,4,5,1,-6328.75587257895
800,15,4,5,2,-6336.85872157446
800,15,4,5,3,-6352.64006494696
800,15,4,5,4,-6371.96812042325
800,15,4,5,5,-6346.85627176718
800,15,4,6,1,-6309.28398285677
800,15,4,6,2,-6320.20390509754
800,15,4,6,3,-6367.28580184359
800,15,4,6,4,-6333.04003077534
800,15,4,6,5,-6350.22771024145
800,15,4,7,1,-6322.10268746936
800,15,4,7,2,-6336.2117108283
800,15,4,7,3,-6350.34131066875
800,15,4,7,4,-6351.16310227479
800,15,4,7,5,-6334.53821450054
800,15,4,8,1,-6336.57440774025
800,15,4,8,2,-6348.95914021492
800,15,4,8,3,-6358.84164143409
800,15,4,8,4,-6379.11458340446
800,15,4,8,5,-6346.16750646144
800,15,5,4,1,-6401.22790723978
800,15,5,4,2,-6473.16048007561
800,15,5,4,3,-6401.53585047994
800,15,5,4,4,-6359.07219650214
800,15,5,4,5,-6359.74527031889
800,15,5,5,1,-6378.36906921853
800,15,5,5,2,-6474.40805443884
800,15,5,5,3,-6383.75838034214
800,15,5,5,4,-6306.22310254105
800,15,5,5,5,-6332.08815380294
800,15,5,6,1,-6377.1575621913
800,15,5,6,2,-6423.64351325724
800,15,5,6,3,-6375.87308971728
800,15,5,6,4,-6298.53888708288
800,15,5,6,5,-6349.46805230186
800,15,5,7,1,-6391.80765624184
800,15,5,7,2,-6432.29939910957
800,15,5,7,3,-6407.31940980819
800,15,5,7,4,-6310.59153365953
800,15,5,7,5,-6340.93109294532
800,15,5,8,1,-6397.31755322841
800,15,5,8,2,-6446.99636267028
800,15,5,8,3,-6394.70529965303
800,15,5,8,4,-6319.03258449715
800,15,5,8,5,-6354.90237496231
800,16,1,4,1,-6700.50334051662
800,16,1,4,2,-6787.67047365321
800,16,1,4,3,-6635.291922418
800,16,1,4,4,-6717.76391736184
800,16,1,4,5,-6661.27710476146
800,16,1,5,1,-6660.33745615267
800,16,1,5,2,-6766.49774881143
800,16,1,5,3,-6605.92772900214
800,16,1,5,4,-6692.803753284
800,16,1,5,5,-6628.56796597913
800,16,1,6,1,-6636.03471738619
800,16,1,6,2,-6728.19985333194
800,16,1,6,3,-6583.03402611551
800,16,1,6,4,-6674.67546456833
800,16,1,6,5,-6596.21660230511
800,16,1,7,1,-6648.8060627217
800,16,1,7,2,-6767.43376358322
800,16,1,7,3,-6602.58438561179
800,16,1,7,4,-6687.61047250836
800,16,1,7,5,-6608.9845999618
800,16,1,8,1,-6662.85992596201
800,16,1,8,2,-6755.56958254703
800,16,1,8,3,-6606.59593140398
800,16,1,8,4,-6689.87605693777
800,16,1,8,5,-6622.73177512162
800,16,2,4,1,-6766.72173200883
800,16,2,4,2,-6633.72815157066
800,16,2,4,3,-6717.52446678405
800,16,2,4,4,-6700.32993305088
800,16,2,4,5,-6619.67437757008
